Reported Date,Suburb - Incident,Postcode - Incident,Offence Level 1 Description,Offence Level 2 Description,Offence Level 3 Description,Offence count
2025-07-02,ADELAIDE,5000,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,1
2025-07-02,ADELAIDE,5000,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-07-02,ADELAIDE,5000,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
2025-07-02,ADELAIDE,5000,OFFENCES AGAINST THE PERSON,"ROBBERY, BLACKMAIL, AND EXTORTION",Blackmail or other extortion,1
2025-07-02,ADELAIDE AIRPORT,5950,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-02,ALBERTON,5014,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-02,ALBERT PARK,5014,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-07-02,ALDINGA BEACH,5173,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-02,ALDINGA BEACH,5173,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-02,ANDREWS FARM,5114,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,3
2025-07-02,ANDREWS FARM,5114,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-07-02,ANDREWS FARM,5114,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-02,ANDREWS FARM,5114,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-07-02,ANGLE PARK,5010,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-02,ANGLE PARK,5010,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-02,ATHELSTONE,5076,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-02,BEDFORD PARK,5042,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-02,BERRI,5343,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-02,BERRI,5343,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-02,BERRI,5343,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
2025-07-02,BIRKENHEAD,5015,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-07-02,BLACKWOOD,5051,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-02,BLAKEVIEW,5114,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,4
2025-07-02,BLAKEVIEW,5114,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-02,BLAKEVIEW,5114,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-02,BRIGHTON,5048,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-07-02,BRIGHTON,5048,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-02,BROMPTON,5007,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-02,CAMDEN PARK,5038,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-02,CAMPBELLTOWN,5074,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-02,CHRISTIES BEACH,5165,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-07-02,COFFIN BAY,5607,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-02,DAVOREN PARK,5113,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-02,DAVOREN PARK,5113,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,2
2025-07-02,DAVOREN PARK,5113,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,2
2025-07-02,DAVOREN PARK,5113,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,3
2025-07-02,DAW PARK,5041,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-07-02,DAW PARK,5041,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-02,DAW PARK,5041,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-02,DAW PARK,5041,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
2025-07-02,DIREK,5110,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-07-02,DIREK,5110,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-02,EDINBURGH,5111,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-02,EDINBURGH NORTH,5113,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-02,EDWARDSTOWN,5039,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-02,ELIZABETH,5112,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,2
2025-07-02,ELIZABETH,5112,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-07-02,ELIZABETH,5112,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-02,ELIZABETH DOWNS,5113,OFFENCES AGAINST THE PERSON,"ROBBERY, BLACKMAIL, AND EXTORTION",Robbery,1
2025-07-02,ELIZABETH EAST,5112,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-02,ELIZABETH EAST,5112,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,3
2025-07-02,ELIZABETH NORTH,5113,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Arson,1
2025-07-02,ELIZABETH NORTH,5113,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,2
2025-07-02,ELIZABETH PARK,5113,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Arson,1
2025-07-02,ELIZABETH PARK,5113,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-02,ELIZABETH PARK,5113,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-02,ELIZABETH SOUTH,5112,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-02,ELIZABETH VALE,5112,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-02,EVANSTON,5116,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-02,EYRE,5121,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-02,FIRLE,5070,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-02,FULHAM,5024,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-07-02,GAWLER,5118,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-02,GAWLER,5118,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-02,GEPPS CROSS,5094,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-02,GEPPS CROSS,5094,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-02,GEPPS CROSS,5094,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-02,GILES CORNER,5411,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-02,GILLES PLAINS,5086,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-02,GILLES PLAINS,5086,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-07-02,GILLES PLAINS,5086,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,3
2025-07-02,GLENELG,5045,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-02,GLENELG NORTH,5045,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-07-02,GLENELG NORTH,5045,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-02,GLENELG SOUTH,5045,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-07-02,GLENELG SOUTH,5045,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-02,GLENGOWRIE,5044,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-07-02,GLENSIDE,5065,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-07-02,GLENSIDE,5065,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-02,GLYNDE,5070,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-02,GOLDEN GROVE,5125,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,2
2025-07-02,GOODWOOD,5034,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-02,GOODWOOD,5034,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-07-02,GOODWOOD,5034,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-07-02,GRANGE,5022,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-02,GRANGE,5022,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2025-07-02,GREENWITH,5125,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-07-02,HACKNEY,5069,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-02,HAPPY VALLEY,5159,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-02,HAPPY VALLEY,5159,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-07-02,HENDON,5014,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-02,HIGHBURY,5089,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-07-02,HOLDEN HILL,5088,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-07-02,HOLDEN HILL,5088,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-02,HOVE,5048,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-02,HOVE,5048,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-07-02,HUNTFIELD HEIGHTS,5163,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-07-02,HUNTFIELD HEIGHTS,5163,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
2025-07-02,INGLE FARM,5098,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-07-02,INGLE FARM,5098,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-02,INGLE FARM,5098,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-07-02,INGLE FARM,5098,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-02,INGLE FARM,5098,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,1
2025-07-02,INGLE FARM,5098,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of other prescribed officer,1
2025-07-02,INGLE FARM,5098,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-07-02,KESWICK,5035,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-02,KESWICK,5035,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-07-02,KILKENNY,5009,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-02,KINGSCOTE,5223,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-02,KINGSCOTE,5223,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2025-07-02,KINGSCOTE,5223,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-07-02,KINGSCOTE,5223,OFFENCES AGAINST THE PERSON,ASSAULT,Assault of a police officer,1
2025-07-02,KINGSCOTE,5223,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-02,KINGSCOTE,5223,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
2025-07-02,KLEMZIG,5087,OFFENCES AGAINST THE PERSON,"ROBBERY, BLACKMAIL, AND EXTORTION",Blackmail or other extortion,1
2025-07-02,LARGS BAY,5016,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,2
2025-07-02,LIGHTSVIEW,5085,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-07-02,LIGHTSVIEW,5085,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-02,LIGHTSVIEW,5085,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-02,LOXTON,5333,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-02,LOXTON,5333,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-02,MAGILL,5072,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-07-02,MANSFIELD PARK,5012,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-02,MARDEN,5070,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-02,MARION,5043,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-02,MAWSON LAKES,5095,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-02,MCCRACKEN,5211,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-07-02,MCLAREN VALE,5171,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-07-02,MELROSE PARK,5039,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-02,MILE END,5031,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-07-02,MILE END,5031,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-02,MODBURY,5092,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-02,MODBURY,5092,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-07-02,MOONTA BAY,5558,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-07-02,MORPHETT VALE,5162,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-07-02,MORPHETT VALE,5162,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-07-02,MORPHETT VALE,5162,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-02,MORPHETT VALE,5162,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-02,MORPHETT VALE,5162,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-02,MORPHETT VALE,5162,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",1
2025-07-02,MOUNT BARKER,5251,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-02,MOUNT BARKER,5251,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-02,MOUNT BARKER,5251,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-02,MOUNT GAMBIER,5290,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,2
2025-07-02,MUNNO PARA,5115,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-07-02,MURRAY BRIDGE,5253,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-07-02,MURRAY BRIDGE,5253,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-02,MURRAY BRIDGE,5253,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-02,MURRAY BRIDGE,5253,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
2025-07-02,NARACOORTE,5271,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-02,NEWTON,5074,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,3
2025-07-02,NOARLUNGA CENTRE,5168,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-02,NOARLUNGA CENTRE,5168,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,2
2025-07-02,NORTH ADELAIDE,5006,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-07-02,NORTH ADELAIDE,5006,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-02,NORTHFIELD,5085,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-02,NOT DISCLOSED,NOT DISCLOSED,OFFENCES AGAINST THE PERSON,SEXUAL OFFENCES,Aggravated sexual assault,3
2025-07-02,NOT DISCLOSED,NOT DISCLOSED,OFFENCES AGAINST THE PERSON,SEXUAL OFFENCES,Non-aggravated sexual assault,2
2025-07-02,NOT DISCLOSED,NOT DISCLOSED,OFFENCES AGAINST THE PERSON,SEXUAL OFFENCES,Other sexual offences,2
2025-07-02,NURIOOTPA,5355,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-07-02,OAKLANDS PARK,5046,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-02,OAKLANDS PARK,5046,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-02,OAKLANDS PARK,5046,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-02,O'HALLORAN HILL,5158,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-02,O'HALLORAN HILL,5158,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-02,OLD NOARLUNGA,5168,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-02,PARADISE,5075,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,3
2025-07-02,PARAFIELD GARDENS,5107,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-02,PARAFIELD GARDENS,5107,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
2025-07-02,PARA HILLS,5096,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-02,PARA HILLS,5096,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-02,PARALOWIE,5108,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-02,PARK HOLME,5043,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-02,PARK HOLME,5043,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,2
2025-07-02,PARKSIDE,5063,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-02,PASADENA,5042,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-02,PENNINGTON,5013,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-02,PETERBOROUGH,5422,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-07-02,PETERBOROUGH,5422,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,"Acts that threaten, harass, or control",2
2025-07-02,PETERHEAD,5016,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-02,PLYMPTON PARK,5038,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-02,POORAKA,5095,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-02,PORT ADELAIDE,5015,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-02,PORT AUGUSTA,5700,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-02,PORT AUGUSTA WEST,5700,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Arson,1
2025-07-02,PORT AUGUSTA WEST,5700,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-07-02,PORT LINCOLN,5606,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-02,PORT LINCOLN,5606,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,2
2025-07-02,PORT LINCOLN,5606,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,2
2025-07-02,PORT LINCOLN,5606,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-02,PORT WAKEFIELD,5550,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-02,PROSPECT,5082,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-02,PROSPECT,5082,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-02,PROSPECT,5082,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-02,QUEENSTOWN,5014,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-02,RENOWN PARK,5008,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-02,RENOWN PARK,5008,OFFENCES AGAINST THE PERSON,"ROBBERY, BLACKMAIL, AND EXTORTION",Robbery,1
2025-07-02,RIDLEYTON,5008,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,2
2025-07-02,ROSTREVOR,5073,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2025-07-02,ROSTREVOR,5073,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-02,ROXBY DOWNS,5725,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-02,SALISBURY,5108,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-02,SALISBURY,5108,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-02,SALISBURY,5108,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,2
2025-07-02,SALISBURY,5108,OFFENCES AGAINST THE PERSON,HARM OR ENDANGER PERSONS,Other acts that harm or endanger persons,1
2025-07-02,SALISBURY DOWNS,5108,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-07-02,SALISBURY NORTH,5108,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-02,SALISBURY NORTH,5108,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2025-07-02,SALISBURY NORTH,5108,OFFENCES AGAINST THE PERSON,"ROBBERY, BLACKMAIL, AND EXTORTION",Robbery,1
2025-07-02,SALISBURY PLAIN,5109,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,2
2025-07-02,SEACLIFF,5049,OFFENCES AGAINST PROPERTY,THEFT,Receive or handle proceeds of crime,1
2025-07-02,SEACOMBE GARDENS,5047,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-02,SEACOMBE GARDENS,5047,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-02,SEAFORD,5169,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-02,SEAFORD MEADOWS,5169,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-02,SEAFORD MEADOWS,5169,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-02,SEAFORD RISE,5169,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-02,SEATON,5023,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-02,SEAVIEW DOWNS,5049,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-02,SEFTON PARK,5083,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-02,SEMAPHORE,5019,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-07-02,SEMAPHORE PARK,5019,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-02,SEMAPHORE PARK,5019,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-02,SMITHFIELD,5114,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,2
2025-07-02,SMITHFIELD PLAINS,5114,OFFENCES AGAINST PROPERTY,THEFT,Theft from a person,1
2025-07-02,SOMERTON PARK,5044,OFFENCES AGAINST PROPERTY,THEFT,Theft from retail premises,1
2025-07-02,SOUTH BRIGHTON,5048,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-02,ST CLAIR,5011,OFFENCES AGAINST THE PERSON,ASSAULT,Serious Assault,1
2025-07-02,STURT,5047,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-07-02,TAPEROO,5017,OFFENCES AGAINST PROPERTY,FRAUD AND RELATED OFFENCES,Obtain benefit by deception,1
2025-07-02,TAPEROO,5017,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-02,TAPEROO,5017,OFFENCES AGAINST THE PERSON,ASSAULT,Common Assault,1
2025-07-02,THEVENARD,5690,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-02,TONSLEY,5042,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-02,TOTNESS,5250,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
2025-07-02,TUNGKILLO,5236,OFFENCES AGAINST THE PERSON,"ROBBERY, BLACKMAIL, AND EXTORTION",Blackmail or other extortion,1
2025-07-02,WALKERVILLE,5081,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE,Damage or destroy property,1
2025-07-02,WALKLEY HEIGHTS,5098,OFFENCES AGAINST PROPERTY,THEFT,Motor vehicle theft and related offences,1
