Reported Date,Suburb - Incident,Postcode - Incident,Offence Level 1 Description,Offence Level 2 Description,Offence Level 3 Description,Offence count
2025-04-21,ELIZABETH SOUTH,5112,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-04-21,ELIZABETH SOUTH,5112,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Property damage by fire or explosion,1
2025-04-21,ELIZABETH SOUTH,5112,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2025-04-21,ELIZABETH SOUTH,5112,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2025-04-21,ELIZABETH SOUTH,5112,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-04-21,ENFIELD,5085,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,1
2025-04-21,ENFIELD,5085,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2025-04-21,ENFIELD,5085,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,3
2025-04-21,EUDUNDA,5374,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-04-21,EUDUNDA,5374,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2025-04-21,EVANSTON PARK,5116,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-04-21,FAIRVIEW PARK,5126,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2025-04-21,FIVE MILES,5238,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2025-04-21,FLINDERS PARK,5025,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-04-21,FULHAM GARDENS,5024,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-04-21,FULHAM GARDENS,5024,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-04-21,GAWLER SOUTH,5118,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-04-21,GEPPS CROSS,5094,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-04-21,GILLES PLAINS,5086,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-04-21,GLENBURNIE,5291,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-04-21,GLENBURNIE,5291,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,1
2025-04-21,GLENELG,5045,OFFENCES AGAINST PROPERTY,OTHER OFFENCES AGAINST PROPERTY,Other offences against property,1
2025-04-21,GLENELG,5045,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-04-21,GLOSSOP,5344,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-04-21,GOLDEN GROVE,5125,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2025-04-21,GOODWOOD,5034,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2025-04-21,GOOLWA SOUTH,5214,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-04-21,GRANGE,5022,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Graffiti,1
2025-04-21,GRANGE,5022,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-04-21,GRANGE,5022,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2025-04-21,GREENACRES,5086,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-04-21,GREENACRES,5086,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-04-21,HACKHAM WEST,5163,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-04-21,HEATHFIELD,5153,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2025-04-21,HENDON,5014,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-04-21,HENLEY BEACH,5022,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,1
2025-04-21,HIGHGATE,5063,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-04-21,HILLCREST,5086,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-04-21,HILLCREST,5086,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2025-04-21,HINDMARSH,5007,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2025-04-21,INGLE FARM,5098,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,2
2025-04-21,INGLE FARM,5098,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-04-21,INGLE FARM,5098,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,1
2025-04-21,INGLE FARM,5098,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,2
2025-04-21,KANNI,5330,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,1
2025-04-21,KILBURN,5084,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-04-21,KINGSTON PARK,5049,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2025-04-21,KINGSWOOD,5062,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-04-21,KLEMZIG,5087,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,3
2025-04-21,KLEMZIG,5087,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2025-04-21,LARGS BAY,5016,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-04-21,LIGHTSVIEW,5085,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,3
2025-04-21,LOXTON,5333,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-04-21,MALVERN,5061,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-04-21,MALVERN,5061,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,2
2025-04-21,MARDEN,5070,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-04-21,MARLESTON,5033,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,2
2025-04-21,MAWSON LAKES,5095,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-04-21,MILE END,5031,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,2
2025-04-21,MILE END,5031,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-04-21,MILE END,5031,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,2
2025-04-21,MILLICENT,5280,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-04-21,MORPHETT VALE,5162,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,3
2025-04-21,MORPHETT VALE,5162,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,1
2025-04-21,MORPHETTVILLE,5043,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-04-21,MOUNT GAMBIER,5290,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,2
2025-04-21,MOUNT GAMBIER,5290,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-04-21,MOUNT GAMBIER,5290,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-04-21,MOUNT GAMBIER,5290,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2025-04-21,MUNNO PARA WEST,5115,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-04-21,MURRAY BRIDGE,5253,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-04-21,MURRAY BRIDGE,5253,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-04-21,MURRAY BRIDGE NORTH,5253,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-04-21,MYRTLE BANK,5064,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-04-21,MYRTLE BANK,5064,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-04-21,NOARLUNGA CENTRE,5168,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-04-21,NOARLUNGA CENTRE,5168,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,1
2025-04-21,NOARLUNGA DOWNS,5168,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-04-21,NORTH ADELAIDE,5006,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-04-21,NORTHFIELD,5085,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-04-21,NORTH HAVEN,5018,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-04-21,NORTH HAVEN,5018,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2025-04-21,NORWOOD,5067,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-04-21,NOT DISCLOSED,NOT DISCLOSED,OFFENCES AGAINST THE PERSON,SEXUAL ASSAULT AND RELATED OFFENCES,Aggravated sexual assault,2
2025-04-21,NOT DISCLOSED,NOT DISCLOSED,OFFENCES AGAINST THE PERSON,SEXUAL ASSAULT AND RELATED OFFENCES,Non-aggravated sexual assault,2
2025-04-21,OAKLANDS PARK,5046,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-04-21,OAKLANDS PARK,5046,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-04-21,O'HALLORAN HILL,5158,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-04-21,OLD REYNELLA,5161,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-04-21,OSBORNE,5017,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2025-04-21,OTTOWAY,5013,OFFENCES AGAINST PROPERTY,OTHER OFFENCES AGAINST PROPERTY,Other offences against property,1
2025-04-21,OTTOWAY,5013,OFFENCES AGAINST THE PERSON,OTHER OFFENCES AGAINST THE PERSON NEC,Other offences against the person nec,1
2025-04-21,PARAFIELD GARDENS,5107,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-04-21,PARAFIELD GARDENS,5107,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-04-21,PARAFIELD GARDENS,5107,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,2
2025-04-21,PARA HILLS,5096,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,1
2025-04-21,PARALOWIE,5108,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-04-21,PARALOWIE,5108,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,2
2025-04-21,PARA VISTA,5093,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-04-21,PARK HOLME,5043,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2025-04-21,PASADENA,5042,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-04-21,POORAKA,5095,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-04-21,POORAKA,5095,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-04-21,POORAKA,5095,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2025-04-21,PORT AUGUSTA,5700,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-04-21,PORT AUGUSTA,5700,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-04-21,PORT AUGUSTA,5700,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,2
2025-04-21,PORT AUGUSTA,5700,OFFENCES AGAINST THE PERSON,OTHER OFFENCES AGAINST THE PERSON,Threatening behaviour,1
2025-04-21,PORT AUGUSTA WEST,5700,OFFENCES AGAINST THE PERSON,OTHER OFFENCES AGAINST THE PERSON,Dangerous or negligent acts,1
2025-04-21,PORT LINCOLN,5606,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-04-21,PORT LINCOLN,5606,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-04-21,PORT LINCOLN,5606,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,2
2025-04-21,PORT LINCOLN,5606,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-04-21,PORT NOARLUNGA,5167,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-04-21,PORT NOARLUNGA,5167,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-04-21,PROSPECT,5082,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2025-04-21,PUKATJA,0872,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,1
2025-04-21,QUEENSTOWN,5014,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-04-21,REGENCY PARK,5010,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-04-21,RENMARK,5341,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-04-21,REYNELLA,5161,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-04-21,REYNELLA,5161,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-04-21,RISDON PARK,5540,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-04-21,RISDON PARK,5540,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2025-04-21,SALISBURY,5108,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-04-21,SALISBURY,5108,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-04-21,SALISBURY,5108,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,3
2025-04-21,SALISBURY,5108,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,2
2025-04-21,SALISBURY DOWNS,5108,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,1
2025-04-21,SALISBURY HEIGHTS,5109,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,2
2025-04-21,SALISBURY NORTH,5108,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-04-21,SEAFORD,5169,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,2
2025-04-21,SEAFORD HEIGHTS,5169,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2025-04-21,SEAFORD MEADOWS,5169,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-04-21,SEAFORD RISE,5169,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,1
2025-04-21,SEAFORD RISE,5169,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-04-21,SEATON,5023,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-04-21,SEMAPHORE,5019,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-04-21,SMITHFIELD,5114,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,2
2025-04-21,SMITHFIELD,5114,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-04-21,SMITHFIELD PLAINS,5114,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-04-21,SMITHFIELD PLAINS,5114,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2025-04-21,SMITHFIELD PLAINS,5114,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-04-21,SOMERTON PARK,5044,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-04-21,ST AGNES,5097,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2025-04-21,SURREY DOWNS,5126,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-04-21,TANUNDA,5352,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,Obtain benefit by deception,1
2025-04-21,TANUNDA,5352,OFFENCES AGAINST PROPERTY,FRAUD DECEPTION AND RELATED OFFENCES,"Other fraud, deception and related offences",1
2025-04-21,THEVENARD,5690,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-04-21,THORNGATE,5082,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,2
2025-04-21,TONSLEY,5042,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-04-21,TONSLEY,5042,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-04-21,TORRENSVILLE,5031,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-04-21,TUMBY BAY,5605,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-04-21,UNDERDALE,5032,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,1
2025-04-21,UNLEY,5061,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-04-21,UPPER HERMITAGE,5131,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-04-21,VICTOR HARBOR,5211,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-04-21,VICTOR HARBOR,5211,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2025-04-21,WALKERVILLE,5081,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-04-21,WANDILO,5291,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Receive or handle proceeds of crime,1
2025-04-21,WELLAND,5007,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,2
2025-04-21,WELLAND,5007,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2025-04-21,WEST BEACH,5024,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-04-21,WEST RICHMOND,5033,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-04-21,WHYALLA,5600,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-04-21,WHYALLA PLAYFORD,5600,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-04-21,WHYALLA STUART,5608,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-04-21,WILLUNGA SOUTH,5172,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-04-21,WOODCROFT,5162,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,2
2025-04-21,WOODVILLE,5011,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-04-21,WOODVILLE NORTH,5012,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-04-21,WOODVILLE NORTH,5012,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-04-21,WOODVILLE WEST,5011,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-04-21,WYNN VALE,5127,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-04-21,YOUNGHUSBAND,5238,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,1
2025-04-21,,,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-04-21,,,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-04-22,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,5
2025-04-22,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,Other unlawful entry with intent,1
2025-04-22,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Non Residence,1
2025-04-22,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,7
2025-04-22,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,2
2025-04-22,ADELAIDE,5000,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,7
2025-04-22,ADELAIDE,5000,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Common Assault,4
2025-04-22,ADELAIDE,5000,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault not resulting in injury,3
2025-04-22,ADELAIDE AIRPORT,5950,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-04-22,ADELAIDE AIRPORT,5950,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,1
2025-04-22,ALBERTON,5014,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from shop,1
2025-04-22,ALBERT PARK,5014,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-04-22,ALBERT PARK,5014,OFFENCES AGAINST THE PERSON,ACTS INTENDED TO CAUSE INJURY,Serious Assault resulting in injury,1
2025-04-22,AMATA,0872,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-04-22,AMATA,0872,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2025-04-22,ANDREWS FARM,5114,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft/Illegal Use of MV,1
2025-04-22,ANGAS PLAINS,5255,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-04-22,AUBURN,5451,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,1
2025-04-22,AUBURN,5451,OFFENCES AGAINST PROPERTY,SERIOUS CRIMINAL TRESPASS,SCT - Residence,1
2025-04-22,AUBURN,5451,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-04-22,BEDFORD PARK,5042,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Other theft,1
2025-04-22,BIRDWOOD,5234,OFFENCES AGAINST PROPERTY,THEFT AND RELATED OFFENCES,Theft from motor vehicle,1
2025-04-22,BLAIR ATHOL,5084,OFFENCES AGAINST PROPERTY,PROPERTY DAMAGE AND ENVIRONMENTAL,Other property damage and environmental,2
